"","id","date","tavg"
"91318","RSM00028900",2000-01-02,-58
"91319","RSM00028900",2000-01-03,-109
"91320","RSM00028900",2000-01-04,-74
"91321","RSM00028900",2000-01-05,-151
"91322","RSM00028900",2000-01-06,-90
"91323","RSM00028900",2000-01-07,-34
"91324","RSM00028900",2000-01-08,-53
"91325","RSM00028900",2000-01-09,-34
"91326","RSM00028900",2000-01-10,-17
"91327","RSM00028900",2000-01-11,-14
"91328","RSM00028900",2000-01-12,-15
"91329","RSM00028900",2000-01-13,-38
"91330","RSM00028900",2000-01-14,-45
"91331","RSM00028900",2000-01-15,-51
"91332","RSM00028900",2000-01-16,-57
"91333","RSM00028900",2000-01-17,-86
"91334","RSM00028900",2000-01-18,-63
"91335","RSM00028900",2000-01-19,-46
"91336","RSM00028900",2000-01-20,-36
"91337","RSM00028900",2000-01-21,-92
"91338","RSM00028900",2000-01-22,-77
"91339","RSM00028900",2000-01-23,-87
"91340","RSM00028900",2000-01-24,-194
"91341","RSM00028900",2000-01-25,-175
"91342","RSM00028900",2000-01-26,-66
"91343","RSM00028900",2000-01-27,-198
"91344","RSM00028900",2000-01-28,-143
"91345","RSM00028900",2000-01-29,-54
"91346","RSM00028900",2000-01-30,-16
"91347","RSM00028900",2000-01-31,-21
"91348","RSM00028900",2000-02-01,-2
"91349","RSM00028900",2000-02-02,-53
"91350","RSM00028900",2000-02-03,-60
"91351","RSM00028900",2000-02-04,-6
"91352","RSM00028900",2000-02-05,-106
"91353","RSM00028900",2000-02-06,-76
"91354","RSM00028900",2000-02-07,-56
"91355","RSM00028900",2000-02-08,-61
"91356","RSM00028900",2000-02-09,-25
"91357","RSM00028900",2000-02-10,8
"91358","RSM00028900",2000-02-11,-4
"91359","RSM00028900",2000-02-12,-6
"91360","RSM00028900",2000-02-13,-7
"91361","RSM00028900",2000-02-14,-10
"91362","RSM00028900",2000-02-15,-16
"91363","RSM00028900",2000-02-16,-18
"91364","RSM00028900",2000-02-17,-44
"91365","RSM00028900",2000-02-18,-102
"91366","RSM00028900",2000-02-19,-35
"91367","RSM00028900",2000-02-20,-43
"91368","RSM00028900",2000-02-21,-82
"91369","RSM00028900",2000-02-22,-64
"91370","RSM00028900",2000-02-23,-86
"91371","RSM00028900",2000-02-24,-67
"91372","RSM00028900",2000-02-25,-95
"91373","RSM00028900",2000-02-26,-106
"91374","RSM00028900",2000-02-27,-122
"91375","RSM00028900",2000-02-28,-169
"91376","RSM00028900",2000-02-29,-76
"91377","RSM00028900",2000-03-01,-20
"91378","RSM00028900",2000-03-02,-31
"91379","RSM00028900",2000-03-03,-20
"91380","RSM00028900",2000-03-04,-4
"91381","RSM00028900",2000-03-05,-69
"91382","RSM00028900",2000-03-06,-33
"91383","RSM00028900",2000-03-07,13
"91384","RSM00028900",2000-03-08,-17
"91385","RSM00028900",2000-03-09,0
"91386","RSM00028900",2000-03-10,15
"91387","RSM00028900",2000-03-11,-6
"91388","RSM00028900",2000-03-12,-55
"91389","RSM00028900",2000-03-13,-56
"91390","RSM00028900",2000-03-14,-64
"91391","RSM00028900",2000-03-15,-81
"91392","RSM00028900",2000-03-16,-61
"91393","RSM00028900",2000-03-17,-53
"91394","RSM00028900",2000-03-18,-59
"91395","RSM00028900",2000-03-19,-42
"91396","RSM00028900",2000-03-20,-39
"91397","RSM00028900",2000-03-21,-37
"91398","RSM00028900",2000-03-22,-2
"91399","RSM00028900",2000-03-23,3
"91400","RSM00028900",2000-03-24,10
"91401","RSM00028900",2000-03-25,24
"91402","RSM00028900",2000-03-26,-7
"91403","RSM00028900",2000-03-27,-14
"91404","RSM00028900",2000-03-28,-18
"91405","RSM00028900",2000-03-29,-14
"91406","RSM00028900",2000-03-30,-23
"91407","RSM00028900",2000-03-31,-8
"91408","RSM00028900",2000-04-01,13
"91409","RSM00028900",2000-04-02,42
"91410","RSM00028900",2000-04-03,65
"91411","RSM00028900",2000-04-04,65
"91412","RSM00028900",2000-04-05,33
"91413","RSM00028900",2000-04-06,27
"91414","RSM00028900",2000-04-07,57
"91415","RSM00028900",2000-04-08,89
"91416","RSM00028900",2000-04-09,105
"91417","RSM00028900",2000-04-10,105
"91418","RSM00028900",2000-04-11,42
"91419","RSM00028900",2000-04-12,38
"91420","RSM00028900",2000-04-13,35
"91421","RSM00028900",2000-04-14,74
"91422","RSM00028900",2000-04-15,116
"91423","RSM00028900",2000-04-16,130
"91424","RSM00028900",2000-04-17,145
"91425","RSM00028900",2000-04-18,153
"91426","RSM00028900",2000-04-19,172
"91427","RSM00028900",2000-04-20,150
"91428","RSM00028900",2000-04-21,162
"91429","RSM00028900",2000-04-22,176
"91430","RSM00028900",2000-04-23,194
"91431","RSM00028900",2000-04-24,151
"91432","RSM00028900",2000-04-25,162
"91433","RSM00028900",2000-04-26,196
"91434","RSM00028900",2000-04-27,203
"91435","RSM00028900",2000-04-28,163
"91436","RSM00028900",2000-04-29,94
"91437","RSM00028900",2000-04-30,92
"91438","RSM00028900",2000-05-01,21
"91439","RSM00028900",2000-05-02,-1
"91440","RSM00028900",2000-05-03,25
"91441","RSM00028900",2000-05-04,39
"91442","RSM00028900",2000-05-05,96
"91443","RSM00028900",2000-05-06,116
"91444","RSM00028900",2000-05-07,147
"91445","RSM00028900",2000-05-08,101
"91446","RSM00028900",2000-05-09,106
"91447","RSM00028900",2000-05-10,82
"91448","RSM00028900",2000-05-11,80
"91449","RSM00028900",2000-05-12,127
"91450","RSM00028900",2000-05-13,78
"91451","RSM00028900",2000-05-14,47
"91452","RSM00028900",2000-05-15,41
"91453","RSM00028900",2000-05-16,41
"91454","RSM00028900",2000-05-17,39
"91455","RSM00028900",2000-05-18,50
"91456","RSM00028900",2000-05-19,64
"91457","RSM00028900",2000-05-20,81
"91458","RSM00028900",2000-05-21,123
"91459","RSM00028900",2000-05-22,140
"91460","RSM00028900",2000-05-23,114
"91461","RSM00028900",2000-05-24,142
"91462","RSM00028900",2000-05-25,167
"91463","RSM00028900",2000-05-26,168
"91464","RSM00028900",2000-05-27,186
"91465","RSM00028900",2000-05-28,198
"91466","RSM00028900",2000-05-29,178
"91467","RSM00028900",2000-05-30,187
"91468","RSM00028900",2000-05-31,211
"91469","RSM00028900",2000-06-01,220
"91470","RSM00028900",2000-06-02,238
"91471","RSM00028900",2000-06-03,246
"91472","RSM00028900",2000-06-04,224
"91473","RSM00028900",2000-06-05,208
"91474","RSM00028900",2000-06-06,179
"91475","RSM00028900",2000-06-07,158
"91476","RSM00028900",2000-06-08,164
"91477","RSM00028900",2000-06-09,196
"91478","RSM00028900",2000-06-10,160
"91479","RSM00028900",2000-06-11,110
"91480","RSM00028900",2000-06-12,121
"91481","RSM00028900",2000-06-13,172
"91482","RSM00028900",2000-06-14,168
"91483","RSM00028900",2000-06-15,182
"91484","RSM00028900",2000-06-16,202
"91485","RSM00028900",2000-06-17,212
"91486","RSM00028900",2000-06-18,219
"91487","RSM00028900",2000-06-19,253
"91488","RSM00028900",2000-06-20,217
"91489","RSM00028900",2000-06-21,192
"91490","RSM00028900",2000-06-22,180
"91491","RSM00028900",2000-06-23,194
"91492","RSM00028900",2000-06-24,204
"91493","RSM00028900",2000-06-25,204
"91494","RSM00028900",2000-06-26,233
"91495","RSM00028900",2000-06-27,201
"91496","RSM00028900",2000-06-28,191
"91497","RSM00028900",2000-06-29,213
"91498","RSM00028900",2000-06-30,197
"91499","RSM00028900",2000-07-01,191
"91500","RSM00028900",2000-07-02,187
"91501","RSM00028900",2000-07-03,185
"91502","RSM00028900",2000-07-04,182
"91503","RSM00028900",2000-07-05,163
"91504","RSM00028900",2000-07-06,165
"91505","RSM00028900",2000-07-07,175
"91506","RSM00028900",2000-07-08,157
"91507","RSM00028900",2000-07-09,163
"91508","RSM00028900",2000-07-10,194
"91509","RSM00028900",2000-07-11,213
"91510","RSM00028900",2000-07-12,213
"91511","RSM00028900",2000-07-13,219
"91512","RSM00028900",2000-07-14,241
"91513","RSM00028900",2000-07-15,248
"91514","RSM00028900",2000-07-16,257
"91515","RSM00028900",2000-07-17,253
"91516","RSM00028900",2000-07-18,269
"91517","RSM00028900",2000-07-19,274
"91518","RSM00028900",2000-07-20,280
"91519","RSM00028900",2000-07-21,288
"91520","RSM00028900",2000-07-22,281
"91521","RSM00028900",2000-07-23,270
"91522","RSM00028900",2000-07-24,275
"91523","RSM00028900",2000-07-25,282
"91524","RSM00028900",2000-07-26,253
"91525","RSM00028900",2000-07-27,247
"91526","RSM00028900",2000-07-28,242
"91527","RSM00028900",2000-07-29,214
"91528","RSM00028900",2000-07-30,220
"91529","RSM00028900",2000-07-31,254
"91530","RSM00028900",2000-08-01,299
"91531","RSM00028900",2000-08-02,301
"91532","RSM00028900",2000-08-03,267
"91533","RSM00028900",2000-08-04,214
"91534","RSM00028900",2000-08-05,207
"91535","RSM00028900",2000-08-06,196
"91536","RSM00028900",2000-08-07,175
"91537","RSM00028900",2000-08-08,203
"91538","RSM00028900",2000-08-09,229
"91539","RSM00028900",2000-08-10,222
"91540","RSM00028900",2000-08-11,203
"91541","RSM00028900",2000-08-12,192
"91542","RSM00028900",2000-08-13,200
"91543","RSM00028900",2000-08-14,211
"91544","RSM00028900",2000-08-15,185
"91545","RSM00028900",2000-08-16,186
"91546","RSM00028900",2000-08-17,177
"91547","RSM00028900",2000-08-18,192
"91548","RSM00028900",2000-08-19,179
"91549","RSM00028900",2000-08-20,179
"91550","RSM00028900",2000-08-21,169
"91551","RSM00028900",2000-08-22,183
"91552","RSM00028900",2000-08-23,225
"91553","RSM00028900",2000-08-24,202
"91554","RSM00028900",2000-08-25,162
"91555","RSM00028900",2000-08-26,160
"91556","RSM00028900",2000-08-27,170
"91557","RSM00028900",2000-08-28,177
"91558","RSM00028900",2000-08-29,183
"91559","RSM00028900",2000-08-30,199
"91560","RSM00028900",2000-08-31,200
"91561","RSM00028900",2000-09-01,209
"91562","RSM00028900",2000-09-02,177
"91563","RSM00028900",2000-09-03,180
"91564","RSM00028900",2000-09-04,210
"91565","RSM00028900",2000-09-05,208
"91566","RSM00028900",2000-09-06,204
"91567","RSM00028900",2000-09-07,226
"91568","RSM00028900",2000-09-08,229
"91569","RSM00028900",2000-09-09,156
"91570","RSM00028900",2000-09-10,133
"91571","RSM00028900",2000-09-11,135
"91572","RSM00028900",2000-09-12,128
"91573","RSM00028900",2000-09-13,122
"91574","RSM00028900",2000-09-14,104
"91575","RSM00028900",2000-09-15,92
"91576","RSM00028900",2000-09-16,78
"91577","RSM00028900",2000-09-17,72
"91578","RSM00028900",2000-09-18,73
"91579","RSM00028900",2000-09-19,89
"91580","RSM00028900",2000-09-20,114
"91581","RSM00028900",2000-09-21,110
"91582","RSM00028900",2000-09-22,58
"91583","RSM00028900",2000-09-23,56
"91584","RSM00028900",2000-09-24,66
"91585","RSM00028900",2000-09-25,81
"91586","RSM00028900",2000-09-26,78
"91587","RSM00028900",2000-09-27,50
"91588","RSM00028900",2000-09-28,44
"91589","RSM00028900",2000-09-29,44
"91590","RSM00028900",2000-09-30,79
"91591","RSM00028900",2000-10-01,97
"91592","RSM00028900",2000-10-02,114
"91593","RSM00028900",2000-10-03,82
"91594","RSM00028900",2000-10-04,66
"91595","RSM00028900",2000-10-05,82
"91596","RSM00028900",2000-10-06,66
"91597","RSM00028900",2000-10-07,69
"91598","RSM00028900",2000-10-08,55
"91599","RSM00028900",2000-10-09,57
"91600","RSM00028900",2000-10-10,68
"91601","RSM00028900",2000-10-11,71
"91602","RSM00028900",2000-10-12,68
"91603","RSM00028900",2000-10-13,47
"91604","RSM00028900",2000-10-14,43
"91605","RSM00028900",2000-10-15,26
"91606","RSM00028900",2000-10-16,37
"91607","RSM00028900",2000-10-17,37
"91608","RSM00028900",2000-10-18,50
"91609","RSM00028900",2000-10-19,37
"91610","RSM00028900",2000-10-20,36
"91611","RSM00028900",2000-10-21,42
"91612","RSM00028900",2000-10-22,52
"91613","RSM00028900",2000-10-23,55
"91614","RSM00028900",2000-10-24,48
"91615","RSM00028900",2000-10-25,39
"91616","RSM00028900",2000-10-26,51
"91617","RSM00028900",2000-10-27,65
"91618","RSM00028900",2000-10-28,93
"91619","RSM00028900",2000-10-29,70
"91620","RSM00028900",2000-10-30,29
"91621","RSM00028900",2000-10-31,68
"91622","RSM00028900",2000-11-01,59
"91623","RSM00028900",2000-11-02,69
"91624","RSM00028900",2000-11-03,28
"91625","RSM00028900",2000-11-04,15
"91626","RSM00028900",2000-11-05,2
"91627","RSM00028900",2000-11-06,23
"91628","RSM00028900",2000-11-07,3
"91629","RSM00028900",2000-11-08,-37
"91630","RSM00028900",2000-11-09,-16
"91631","RSM00028900",2000-11-10,-15
"91632","RSM00028900",2000-11-11,-27
"91633","RSM00028900",2000-11-12,-24
"91634","RSM00028900",2000-11-13,-18
"91635","RSM00028900",2000-11-14,-12
"91636","RSM00028900",2000-11-15,-12
"91637","RSM00028900",2000-11-16,-22
"91638","RSM00028900",2000-11-17,3
"91639","RSM00028900",2000-11-18,15
"91640","RSM00028900",2000-11-19,-13
"91641","RSM00028900",2000-11-20,14
"91642","RSM00028900",2000-11-21,-23
"91643","RSM00028900",2000-11-22,-120
"91644","RSM00028900",2000-11-23,-143
"91645","RSM00028900",2000-11-24,-122
"91646","RSM00028900",2000-11-25,-111
"91647","RSM00028900",2000-11-26,-121
"91648","RSM00028900",2000-11-27,-76
"91649","RSM00028900",2000-11-28,-78
"91650","RSM00028900",2000-11-29,-60
"91651","RSM00028900",2000-11-30,-66
"91652","RSM00028900",2000-12-01,-42
"91653","RSM00028900",2000-12-02,-27
"91654","RSM00028900",2000-12-03,-30
"91655","RSM00028900",2000-12-04,-9
"91656","RSM00028900",2000-12-05,7
"91657","RSM00028900",2000-12-06,-99
"91658","RSM00028900",2000-12-07,-133
"91659","RSM00028900",2000-12-08,-127
"91660","RSM00028900",2000-12-09,-82
"91661","RSM00028900",2000-12-10,-50
"91662","RSM00028900",2000-12-11,-15
"91663","RSM00028900",2000-12-12,-43
"91664","RSM00028900",2000-12-13,-50
"91665","RSM00028900",2000-12-14,-38
"91666","RSM00028900",2000-12-15,-5
"91667","RSM00028900",2000-12-16,4
"91668","RSM00028900",2000-12-17,6
"91669","RSM00028900",2000-12-18,12
"91670","RSM00028900",2000-12-19,-39
"91671","RSM00028900",2000-12-20,-42
"91672","RSM00028900",2000-12-21,-85
"91673","RSM00028900",2000-12-22,-159
"91674","RSM00028900",2000-12-23,-152
"91675","RSM00028900",2000-12-24,-65
"91676","RSM00028900",2000-12-25,-57
"91677","RSM00028900",2000-12-26,-73
"91678","RSM00028900",2000-12-27,-20
"91679","RSM00028900",2000-12-28,-6
"91680","RSM00028900",2000-12-29,-31
"91681","RSM00028900",2000-12-30,11
"91682","RSM00028900",2000-12-31,-1
"91683","RSM00028900",2001-01-01,-13
"91684","RSM00028900",2001-01-02,-16
"91685","RSM00028900",2001-01-03,-4
"91686","RSM00028900",2001-01-04,5
"91687","RSM00028900",2001-01-05,11
"91688","RSM00028900",2001-01-06,-21
"91689","RSM00028900",2001-01-07,-5
"91690","RSM00028900",2001-01-08,7
"91691","RSM00028900",2001-01-09,9
"91692","RSM00028900",2001-01-10,5
"91693","RSM00028900",2001-01-11,16
"91694","RSM00028900",2001-01-12,-15
"91695","RSM00028900",2001-01-13,-26
"91696","RSM00028900",2001-01-14,-100
"91697","RSM00028900",2001-01-15,-152
"91698","RSM00028900",2001-01-16,-62
"91699","RSM00028900",2001-01-17,-9
"91700","RSM00028900",2001-01-18,-31
"91701","RSM00028900",2001-01-19,-60
"91702","RSM00028900",2001-01-20,-92
"91703","RSM00028900",2001-01-21,-74
"91704","RSM00028900",2001-01-22,-155
"91705","RSM00028900",2001-01-23,-186
"91706","RSM00028900",2001-01-24,-84
"91707","RSM00028900",2001-01-25,-135
"91708","RSM00028900",2001-01-26,-125
"91709","RSM00028900",2001-01-27,-85
"91710","RSM00028900",2001-01-28,-64
"91711","RSM00028900",2001-01-29,-33
"91712","RSM00028900",2001-01-30,-17
"91713","RSM00028900",2001-01-31,-13
"91714","RSM00028900",2001-02-01,-35
"91715","RSM00028900",2001-02-02,-38
"91716","RSM00028900",2001-02-03,-79
"91717","RSM00028900",2001-02-04,-112
"91718","RSM00028900",2001-02-05,-163
"91719","RSM00028900",2001-02-06,-168
"91720","RSM00028900",2001-02-07,-184
"91721","RSM00028900",2001-02-08,-212
"91722","RSM00028900",2001-02-09,-130
"91723","RSM00028900",2001-02-10,-40
"91724","RSM00028900",2001-02-11,-6
"91725","RSM00028900",2001-02-12,-76
"91726","RSM00028900",2001-02-13,-82
"91727","RSM00028900",2001-02-14,-32
"91728","RSM00028900",2001-02-15,-135
"91729","RSM00028900",2001-02-16,-37
"91730","RSM00028900",2001-02-17,-82
"91731","RSM00028900",2001-02-18,-69
"91732","RSM00028900",2001-02-19,-69
"91733","RSM00028900",2001-02-20,-53
"91734","RSM00028900",2001-02-21,-71
"91735","RSM00028900",2001-02-22,-118
"91736","RSM00028900",2001-02-23,-102
"91737","RSM00028900",2001-02-24,-27
"91738","RSM00028900",2001-02-25,-65
"91739","RSM00028900",2001-02-26,-134
"91740","RSM00028900",2001-02-27,-146
"91741","RSM00028900",2001-02-28,-82
"91742","RSM00028900",2001-03-01,-73
"91743","RSM00028900",2001-03-02,-75
"91744","RSM00028900",2001-03-03,-27
"91745","RSM00028900",2001-03-04,1
"91746","RSM00028900",2001-03-05,6
"91747","RSM00028900",2001-03-06,23
"91748","RSM00028900",2001-03-07,-6
"91749","RSM00028900",2001-03-08,-18
"91750","RSM00028900",2001-03-09,-33
"91751","RSM00028900",2001-03-10,-88
"91752","RSM00028900",2001-03-11,-23
"91753","RSM00028900",2001-03-12,0
"91754","RSM00028900",2001-03-13,25
"91755","RSM00028900",2001-03-14,25
"91756","RSM00028900",2001-03-15,8
"91757","RSM00028900",2001-03-16,13
"91758","RSM00028900",2001-03-17,16
"91759","RSM00028900",2001-03-18,20
"91760","RSM00028900",2001-03-19,-1
"91761","RSM00028900",2001-03-20,1
"91762","RSM00028900",2001-03-21,1
"91763","RSM00028900",2001-03-22,14
"91764","RSM00028900",2001-03-23,-6
"91765","RSM00028900",2001-03-24,-25
"91766","RSM00028900",2001-03-25,-26
"91767","RSM00028900",2001-03-26,-18
"91768","RSM00028900",2001-03-27,-15
"91769","RSM00028900",2001-03-28,-22
"91770","RSM00028900",2001-03-29,-55
"91771","RSM00028900",2001-03-30,-75
"91772","RSM00028900",2001-03-31,-61
"91773","RSM00028900",2001-04-01,-38
"91774","RSM00028900",2001-04-02,3
"91775","RSM00028900",2001-04-03,24
"91776","RSM00028900",2001-04-04,37
"91777","RSM00028900",2001-04-05,60
"91778","RSM00028900",2001-04-06,63
"91779","RSM00028900",2001-04-07,26
"91780","RSM00028900",2001-04-08,79
"91781","RSM00028900",2001-04-09,66
"91782","RSM00028900",2001-04-10,69
"91783","RSM00028900",2001-04-11,46
"91784","RSM00028900",2001-04-12,72
"91785","RSM00028900",2001-04-13,95
"91786","RSM00028900",2001-04-14,96
"91787","RSM00028900",2001-04-15,98
"91788","RSM00028900",2001-04-16,129
"91789","RSM00028900",2001-04-17,116
"91790","RSM00028900",2001-04-18,102
"91791","RSM00028900",2001-04-19,120
"91792","RSM00028900",2001-04-20,136
"91793","RSM00028900",2001-04-21,158
"91794","RSM00028900",2001-04-22,166
"91795","RSM00028900",2001-04-23,179
"91796","RSM00028900",2001-04-24,191
"91797","RSM00028900",2001-04-25,200
"91798","RSM00028900",2001-04-26,206
"91799","RSM00028900",2001-04-27,195
"91800","RSM00028900",2001-04-28,162
"91801","RSM00028900",2001-04-29,166
"91802","RSM00028900",2001-04-30,186
"91803","RSM00028900",2001-05-01,177
"91804","RSM00028900",2001-05-02,180
"91805","RSM00028900",2001-05-03,189
"91806","RSM00028900",2001-05-04,156
"91807","RSM00028900",2001-05-05,126
"91808","RSM00028900",2001-05-06,174
"91809","RSM00028900",2001-05-07,188
"91810","RSM00028900",2001-05-08,135
"91811","RSM00028900",2001-05-09,112
"91812","RSM00028900",2001-05-10,101
"91813","RSM00028900",2001-05-11,131
"91814","RSM00028900",2001-05-12,158
"91815","RSM00028900",2001-05-13,146
"91816","RSM00028900",2001-05-14,154
"91817","RSM00028900",2001-05-15,116
"91818","RSM00028900",2001-05-16,144
"91819","RSM00028900",2001-05-17,145
"91820","RSM00028900",2001-05-18,155
"91821","RSM00028900",2001-05-19,202
"91822","RSM00028900",2001-05-20,214
"91823","RSM00028900",2001-05-21,209
"91824","RSM00028900",2001-05-22,161
"91825","RSM00028900",2001-05-23,150
"91826","RSM00028900",2001-05-24,136
"91827","RSM00028900",2001-05-25,124
"91828","RSM00028900",2001-05-26,128
"91829","RSM00028900",2001-05-27,110
"91830","RSM00028900",2001-05-28,115
"91831","RSM00028900",2001-05-29,147
"91832","RSM00028900",2001-05-30,143
"91833","RSM00028900",2001-05-31,137
"91834","RSM00028900",2001-06-01,100
"91835","RSM00028900",2001-06-02,121
"91836","RSM00028900",2001-06-03,119
"91837","RSM00028900",2001-06-04,126
"91838","RSM00028900",2001-06-05,150
"91839","RSM00028900",2001-06-06,168
"91840","RSM00028900",2001-06-07,182
"91841","RSM00028900",2001-06-08,187
"91842","RSM00028900",2001-06-09,190
"91843","RSM00028900",2001-06-10,190
"91844","RSM00028900",2001-06-11,168
"91845","RSM00028900",2001-06-12,173
"91846","RSM00028900",2001-06-13,174
"91847","RSM00028900",2001-06-14,168
"91848","RSM00028900",2001-06-15,166
"91849","RSM00028900",2001-06-16,161
"91850","RSM00028900",2001-06-17,174
"91851","RSM00028900",2001-06-18,179
"91852","RSM00028900",2001-06-19,194
"91853","RSM00028900",2001-06-20,199
"91854","RSM00028900",2001-06-21,205
"91855","RSM00028900",2001-06-22,232
"91856","RSM00028900",2001-06-23,221
"91857","RSM00028900",2001-06-24,202
"91858","RSM00028900",2001-06-25,187
"91859","RSM00028900",2001-06-26,165
"91860","RSM00028900",2001-06-27,195
"91861","RSM00028900",2001-06-28,204
"91862","RSM00028900",2001-06-29,208
"91863","RSM00028900",2001-06-30,185
"91864","RSM00028900",2001-07-01,193
"91865","RSM00028900",2001-07-02,193
"91866","RSM00028900",2001-07-03,201
"91867","RSM00028900",2001-07-04,203
"91868","RSM00028900",2001-07-05,215
"91869","RSM00028900",2001-07-06,194
"91870","RSM00028900",2001-07-07,202
"91871","RSM00028900",2001-07-08,193
"91872","RSM00028900",2001-07-09,173
"91873","RSM00028900",2001-07-10,184
"91874","RSM00028900",2001-07-11,196
"91875","RSM00028900",2001-07-12,220
"91876","RSM00028900",2001-07-13,238
"91877","RSM00028900",2001-07-14,249
"91878","RSM00028900",2001-07-15,261
"91879","RSM00028900",2001-07-16,248
"91880","RSM00028900",2001-07-17,220
"91881","RSM00028900",2001-07-18,231
"91882","RSM00028900",2001-07-19,248
"91883","RSM00028900",2001-07-20,266
"91884","RSM00028900",2001-07-21,278
"91885","RSM00028900",2001-07-22,276
"91886","RSM00028900",2001-07-23,280
"91887","RSM00028900",2001-07-24,265
"91888","RSM00028900",2001-07-25,238
"91889","RSM00028900",2001-07-26,209
"91890","RSM00028900",2001-07-27,204
"91891","RSM00028900",2001-07-28,227
"91892","RSM00028900",2001-07-29,260
"91893","RSM00028900",2001-07-30,253
"91894","RSM00028900",2001-07-31,255
"91895","RSM00028900",2001-08-01,258
"91896","RSM00028900",2001-08-02,265
"91897","RSM00028900",2001-08-03,172
"91898","RSM00028900",2001-08-04,145
"91899","RSM00028900",2001-08-05,122
"91900","RSM00028900",2001-08-06,139
"91901","RSM00028900",2001-08-07,157
"91902","RSM00028900",2001-08-08,188
"91903","RSM00028900",2001-08-09,195
"91904","RSM00028900",2001-08-10,210
"91905","RSM00028900",2001-08-11,219
"91906","RSM00028900",2001-08-12,245
"91907","RSM00028900",2001-08-13,270
"91908","RSM00028900",2001-08-14,258
"91909","RSM00028900",2001-08-15,213
"91910","RSM00028900",2001-08-16,182
"91911","RSM00028900",2001-08-17,170
"91912","RSM00028900",2001-08-18,187
"91913","RSM00028900",2001-08-19,223
"91914","RSM00028900",2001-08-20,212
"91915","RSM00028900",2001-08-21,212
"91916","RSM00028900",2001-08-22,173
"91917","RSM00028900",2001-08-23,154
"91918","RSM00028900",2001-08-24,129
"91919","RSM00028900",2001-08-25,129
"91920","RSM00028900",2001-08-26,143
"91921","RSM00028900",2001-08-27,116
"91922","RSM00028900",2001-08-28,118
"91923","RSM00028900",2001-08-29,132
"91924","RSM00028900",2001-08-30,133
"91925","RSM00028900",2001-08-31,142
"91926","RSM00028900",2001-09-01,119
"91927","RSM00028900",2001-09-02,97
"91928","RSM00028900",2001-09-03,115
"91929","RSM00028900",2001-09-04,129
"91930","RSM00028900",2001-09-05,133
"91931","RSM00028900",2001-09-06,140
"91932","RSM00028900",2001-09-07,130
"91933","RSM00028900",2001-09-08,144
"91934","RSM00028900",2001-09-09,151
"91935","RSM00028900",2001-09-10,167
"91936","RSM00028900",2001-09-11,182
"91937","RSM00028900",2001-09-12,195
"91938","RSM00028900",2001-09-13,194
"91939","RSM00028900",2001-09-14,208
"91940","RSM00028900",2001-09-15,199
"91941","RSM00028900",2001-09-16,151
"91942","RSM00028900",2001-09-17,133
"91943","RSM00028900",2001-09-18,122
"91944","RSM00028900",2001-09-19,134
"91945","RSM00028900",2001-09-20,121
"91946","RSM00028900",2001-09-21,135
"91947","RSM00028900",2001-09-22,134
"91948","RSM00028900",2001-09-23,134
"91949","RSM00028900",2001-09-24,145
"91950","RSM00028900",2001-09-25,144
"91951","RSM00028900",2001-09-26,117
"91952","RSM00028900",2001-09-27,73
"91953","RSM00028900",2001-09-28,67
"91954","RSM00028900",2001-09-29,69
"91955","RSM00028900",2001-09-30,75
"91956","RSM00028900",2001-10-01,36
"91957","RSM00028900",2001-10-02,46
"91958","RSM00028900",2001-10-03,90
"91959","RSM00028900",2001-10-04,118
"91960","RSM00028900",2001-10-05,107
"91961","RSM00028900",2001-10-06,117
"91962","RSM00028900",2001-10-07,95
"91963","RSM00028900",2001-10-08,48
"91964","RSM00028900",2001-10-09,30
"91965","RSM00028900",2001-10-10,75
"91966","RSM00028900",2001-10-11,105
"91967","RSM00028900",2001-10-12,100
"91968","RSM00028900",2001-10-13,90
"91969","RSM00028900",2001-10-14,50
"91970","RSM00028900",2001-10-15,37
"91971","RSM00028900",2001-10-16,52
"91972","RSM00028900",2001-10-17,40
"91973","RSM00028900",2001-10-18,41
"91974","RSM00028900",2001-10-19,32
"91975","RSM00028900",2001-10-20,42
"91976","RSM00028900",2001-10-21,14
"91977","RSM00028900",2001-10-22,26
"91978","RSM00028900",2001-10-23,12
"91979","RSM00028900",2001-10-24,0
"91980","RSM00028900",2001-10-25,-15
"91981","RSM00028900",2001-10-26,-38
"91982","RSM00028900",2001-10-27,-13
"91983","RSM00028900",2001-10-28,29
"91984","RSM00028900",2001-10-29,33
"91985","RSM00028900",2001-10-30,28
"91986","RSM00028900",2001-10-31,20
"91987","RSM00028900",2001-11-01,21
"91988","RSM00028900",2001-11-02,62
"91989","RSM00028900",2001-11-03,45
"91990","RSM00028900",2001-11-04,19
"91991","RSM00028900",2001-11-05,28
"91992","RSM00028900",2001-11-06,51
"91993","RSM00028900",2001-11-07,20
"91994","RSM00028900",2001-11-08,4
"91995","RSM00028900",2001-11-09,32
"91996","RSM00028900",2001-11-10,68
"91997","RSM00028900",2001-11-11,39
"91998","RSM00028900",2001-11-12,-6
"91999","RSM00028900",2001-11-13,17
"92000","RSM00028900",2001-11-14,27
"92001","RSM00028900",2001-11-15,3
"92002","RSM00028900",2001-11-16,-30
"92003","RSM00028900",2001-11-17,-16
"92004","RSM00028900",2001-11-18,-50
"92005","RSM00028900",2001-11-19,-63
